unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1645473600,2022-02-21 20:00:00,BTC/USD,38166.06,38463.90,37967.28,38260.63,52.76910466,2018979.1888275358
1645470000,2022-02-21 19:00:00,BTC/USD,37761.56,38326.43,37597.36,38154.35,131.43468294,5014804.895031788
1645466400,2022-02-21 18:00:00,BTC/USD,38574.07,38668.03,37562.59,37810.55,270.76024717,10237593.863633646
1645462800,2022-02-21 17:00:00,BTC/USD,38739.47,38855.73,38470.13,38543.10,51.03499891,1967047.0664880208
1645459200,2022-02-21 16:00:00,BTC/USD,38850.57,39168.73,38695.24,38703.55,392.73101332,15200084.410581287
1645455600,2022-02-21 15:00:00,BTC/USD,38697.16,39304.14,38658.36,38853.47,333.00212681,12938288.14394853
1645452000,2022-02-21 14:00:00,BTC/USD,37580.37,38881.31,37500.00,38723.49,246.31556550,9538198.337483594
1645448400,2022-02-21 13:00:00,BTC/USD,37573.54,37726.84,37200.02,37607.94,99.86100893,3755566.832178904
1645444800,2022-02-21 12:00:00,BTC/USD,37590.05,37819.10,37423.16,37565.55,262.77628361,9871335.620765636
1645441200,2022-02-21 11:00:00,BTC/USD,38296.61,38452.53,37375.60,37606.76,311.80592910,11726010.742240718
1645437600,2022-02-21 10:00:00,BTC/USD,38939.21,38998.52,38250.76,38289.75,112.71084915,4315670.236241212
1645434000,2022-02-21 09:00:00,BTC/USD,39080.89,39106.27,38897.74,38923.29,49.24462640,1916762.8743088562
1645430400,2022-02-21 08:00:00,BTC/USD,39312.15,39395.59,38992.16,39070.76,100.74213836,3936071.9097503535
1645426800,2022-02-21 07:00:00,BTC/USD,39238.06,39368.64,39093.61,39335.98,40.42918866,1590321.756545987
1645423200,2022-02-21 06:00:00,BTC/USD,39242.71,39290.00,39180.00,39236.56,23.85161012,935855.1315699872
1645419600,2022-02-21 05:00:00,BTC/USD,39329.24,39494.11,39240.10,39255.96,37.72466383,1480917.8943239267
1645416000,2022-02-21 04:00:00,BTC/USD,38973.81,39397.63,38956.51,39318.13,54.87774110,2157690.158676143
1645412400,2022-02-21 03:00:00,BTC/USD,39128.65,39275.85,38833.81,38939.65,37.61021254,1464528.512733211
1645408800,2022-02-21 02:00:00,BTC/USD,39161.14,39272.07,39064.70,39137.84,23.89259539,935104.5755585575
1645405200,2022-02-21 01:00:00,BTC/USD,38775.67,39397.63,38598.38,39149.85,213.46313107,8357049.561920839
1645401600,2022-02-21 00:00:00,BTC/USD,38384.09,38781.36,38208.64,38777.48,47.91094663,1857865.7747258926
1645398000,2022-02-20 23:00:00,BTC/USD,38839.12,38983.00,38369.70,38373.90,72.53470756,2783439.614436684
1645394400,2022-02-20 22:00:00,BTC/USD,38256.68,38894.72,38249.49,38876.62,90.58248703,3521540.926920239
1645390800,2022-02-20 21:00:00,BTC/USD,38349.00,38370.59,38059.05,38255.57,37.87413368,1448896.5721845976
1645387200,2022-02-20 20:00:00,BTC/USD,38416.41,38417.40,38270.84,38332.40,15.02428415,575916.86975146
1645383600,2022-02-20 19:00:00,BTC/USD,38449.92,38449.92,38332.91,38409.51,33.08435646,1270753.9202939346
1645380000,2022-02-20 18:00:00,BTC/USD,38272.47,38462.11,38188.12,38423.09,38.96135509,1497015.6531450278
1645376400,2022-02-20 17:00:00,BTC/USD,38273.86,38429.51,38247.28,38296.19,11.49912933,440372.84165625274
1645372800,2022-02-20 16:00:00,BTC/USD,38367.50,38536.17,38271.76,38304.51,26.54644674,1016848.6346167974
1645369200,2022-02-20 15:00:00,BTC/USD,38217.34,38431.37,38148.80,38373.62,40.90642744,1569727.702140133
1645365600,2022-02-20 14:00:00,BTC/USD,38227.27,38309.09,38039.56,38221.58,25.22486098,964134.0419359484
1645362000,2022-02-20 13:00:00,BTC/USD,38252.55,38333.25,38195.13,38231.06,20.50966045,784106.0592435768
1645358400,2022-02-20 12:00:00,BTC/USD,38371.59,38628.00,38226.77,38233.55,34.64405913,1324565.3669498116
1645354800,2022-02-20 11:00:00,BTC/USD,38211.97,38374.80,38150.00,38366.80,23.66402276,907912.8284283681
1645351200,2022-02-20 10:00:00,BTC/USD,38240.05,38398.32,38154.43,38195.93,32.14590597,1227842.7742167022
1645347600,2022-02-20 09:00:00,BTC/USD,38127.25,38417.80,37974.18,38194.17,113.29768213,4327310.931879181
1645344000,2022-02-20 08:00:00,BTC/USD,38782.50,38850.00,38092.83,38172.67,178.93186547,6830307.053070704
1645340400,2022-02-20 07:00:00,BTC/USD,38787.50,38901.41,38602.54,38811.55,61.57281595,2389736.4248842224
1645336800,2022-02-20 06:00:00,BTC/USD,39401.39,39438.90,38709.30,38817.94,298.30205111,11579471.121864913
1645333200,2022-02-20 05:00:00,BTC/USD,39589.13,39707.24,39303.25,39391.05,32.25420602,1270527.042044121
1645329600,2022-02-20 04:00:00,BTC/USD,39825.16,39853.22,39492.25,39563.50,45.63657329,1805542.567358915
1645326000,2022-02-20 03:00:00,BTC/USD,39854.02,39914.39,39716.56,39822.84,20.30111325,808447.98477663
1645322400,2022-02-20 02:00:00,BTC/USD,39998.39,40037.91,39851.43,39869.29,5.96542537,237837.27404988732
1645318800,2022-02-20 01:00:00,BTC/USD,39953.29,40032.08,39834.67,40021.90,12.99278571,519995.970407049
1645315200,2022-02-20 00:00:00,BTC/USD,40108.62,40151.62,39895.91,39953.29,11.05519233,441691.30516626575
1645311600,2022-02-19 23:00:00,BTC/USD,40026.11,40166.49,39989.50,40109.02,8.81089259,353396.2671101618
1645308000,2022-02-19 22:00:00,BTC/USD,39950.59,40081.15,39896.91,40042.10,13.80905439,552943.536789819
1645304400,2022-02-19 21:00:00,BTC/USD,40083.71,40087.71,39822.03,39957.17,21.63541894,864490.1126067998
1645300800,2022-02-19 20:00:00,BTC/USD,39979.80,40119.37,39954.02,40089.83,12.05757047,483385.9503553201
1645297200,2022-02-19 19:00:00,BTC/USD,40140.43,40145.93,39939.79,39979.80,14.34516924,573516.9971813521
1645293600,2022-02-19 18:00:00,BTC/USD,40141.12,40222.22,40058.41,40148.73,10.19896866,409475.63900880184
1645290000,2022-02-19 17:00:00,BTC/USD,39975.60,40195.44,39914.57,40195.44,15.85591567,637335.5069585448
1645286400,2022-02-19 16:00:00,BTC/USD,39985.60,40360.20,39876.85,39981.00,49.32174203,1971932.56810143
1645282800,2022-02-19 15:00:00,BTC/USD,39904.29,40031.81,39837.00,39985.60,17.83707227,713226.0369593119
1645279200,2022-02-19 14:00:00,BTC/USD,40030.81,40030.81,39786.36,39892.11,14.70961976,586797.7695240936
1645275600,2022-02-19 13:00:00,BTC/USD,39775.20,40086.02,39655.26,40048.21,31.97910712,1280705.9975542552
1645272000,2022-02-19 12:00:00,BTC/USD,39862.48,39957.84,39682.15,39776.44,120.13225012,4778433.238963173
1645268400,2022-02-19 11:00:00,BTC/USD,39968.72,40040.21,39587.08,39858.10,58.72472722,2340656.050007482
1645264800,2022-02-19 10:00:00,BTC/USD,39959.48,39995.19,39788.06,39936.18,33.29645809,1329733.3436446963
1645261200,2022-02-19 09:00:00,BTC/USD,39986.96,40075.76,39905.85,39929.42,64.04252703,2557180.9596422226
1645257600,2022-02-19 08:00:00,BTC/USD,40297.75,40335.58,39968.20,40000.00,38.15708786,1526283.5144
1645254000,2022-02-19 07:00:00,BTC/USD,40404.09,40440.16,40286.34,40306.75,13.99400383,564052.8138748525
