unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1640469600,2021-12-25 22:00:00,BTC/USD,50981.70,51005.09,50606.84,50641.26,43.19744131,2187572.8567144508
1640466000,2021-12-25 21:00:00,BTC/USD,50905.59,51130.73,50838.85,50998.36,41.81100675,2132292.77419893
1640462400,2021-12-25 20:00:00,BTC/USD,50925.90,51020.67,50771.00,50902.53,10.90668571,555177.8965538463
1640458800,2021-12-25 19:00:00,BTC/USD,51035.80,51098.56,50850.00,50935.53,101.00716932,5144853.70311394
1640455200,2021-12-25 18:00:00,BTC/USD,50782.76,51179.36,50746.68,51031.89,41.77580500,2131898.2854214497
1640451600,2021-12-25 17:00:00,BTC/USD,50644.41,50878.12,50190.90,50797.64,85.93882492,4365489.490309189
1640448000,2021-12-25 16:00:00,BTC/USD,50685.88,50805.09,50499.17,50629.20,62.87588908,3183355.963409136
1640444400,2021-12-25 15:00:00,BTC/USD,50777.19,50851.79,50666.44,50678.08,13.52337101,685338.4779144608
1640440800,2021-12-25 14:00:00,BTC/USD,50886.10,50899.34,50716.43,50769.40,13.62442578,691703.922195132
1640437200,2021-12-25 13:00:00,BTC/USD,50839.79,50945.04,50678.34,50893.12,63.08959252,3210826.2028714623
1640433600,2021-12-25 12:00:00,BTC/USD,50716.58,50974.13,50716.58,50850.74,10.71106733,544665.6999203243
1640430000,2021-12-25 11:00:00,BTC/USD,50680.57,50866.00,50626.59,50716.58,19.90090832,1009306.0088839456
1640426400,2021-12-25 10:00:00,BTC/USD,50843.64,50864.51,50578.46,50672.70,45.04512240,2282557.9738384797
1640422800,2021-12-25 09:00:00,BTC/USD,50928.93,51029.72,50828.16,50843.64,10.19012740,518103.169079736
1640419200,2021-12-25 08:00:00,BTC/USD,50972.17,51016.16,50765.18,50907.26,36.13169907,1839365.7987982484
1640415600,2021-12-25 07:00:00,BTC/USD,50997.52,51118.58,50867.77,50966.97,12.13263890,618363.842837133
1640412000,2021-12-25 06:00:00,BTC/USD,50900.07,51012.04,50699.82,50997.52,21.91310468,1117513.9941803936
1640408400,2021-12-25 05:00:00,BTC/USD,50919.43,51056.15,50902.16,50924.13,5.38545735,274249.7302008555
1640404800,2021-12-25 04:00:00,BTC/USD,50879.82,51081.64,50841.86,50915.57,13.19428001,671794.2874487557
1640401200,2021-12-25 03:00:00,BTC/USD,50817.37,50978.99,50733.11,50883.32,6.27623176,319355.5090382432
1640397600,2021-12-25 02:00:00,BTC/USD,51019.33,51160.21,50817.37,50817.37,9.74787547,495361.39447291393
1640394000,2021-12-25 01:00:00,BTC/USD,51093.58,51123.34,50884.87,51025.94,11.82706826,603487.2754106645
1640390400,2021-12-25 00:00:00,BTC/USD,50857.42,51096.89,50656.08,51083.18,55.02242412,2810720.3953583012
1640386800,2021-12-24 23:00:00,BTC/USD,50775.12,50910.00,50522.45,50841.48,73.48748449,3736212.4729486452
1640383200,2021-12-24 22:00:00,BTC/USD,50937.05,50979.33,50601.00,50800.48,38.61861100,1961843.9757332802
1640379600,2021-12-24 21:00:00,BTC/USD,51129.63,51168.57,50892.46,50923.72,11.70423315,596023.091745318
1640376000,2021-12-24 20:00:00,BTC/USD,51133.76,51257.99,50802.89,51157.97,84.66187344,4331129.5815873165
1640372400,2021-12-24 19:00:00,BTC/USD,51631.11,51864.56,51116.00,51169.98,91.63266514,4688841.642560498
1640368800,2021-12-24 18:00:00,BTC/USD,51166.00,51679.90,51140.16,51632.85,87.42204279,4513849.222069652
1640365200,2021-12-24 17:00:00,BTC/USD,50966.61,51169.62,50765.10,51168.08,25.56300504,1308009.8869271232
1640361600,2021-12-24 16:00:00,BTC/USD,51002.81,51260.41,50886.00,50964.78,45.81427449,2334914.4202424623
1640358000,2021-12-24 15:00:00,BTC/USD,50721.08,51007.00,50442.34,50999.93,65.73713513,3352589.290030541
1640354400,2021-12-24 14:00:00,BTC/USD,51067.95,51276.28,50681.18,50819.00,69.63430918,3538745.95821842
1640350800,2021-12-24 13:00:00,BTC/USD,51022.86,51190.89,50900.00,51093.93,65.45984505,3344600.740795546
1640347200,2021-12-24 12:00:00,BTC/USD,51015.01,51106.26,50863.00,51041.82,24.56374500,1253778.2508159
1640343600,2021-12-24 11:00:00,BTC/USD,51223.86,51487.60,50887.04,51039.25,72.64240091,3707613.6606457178
1640340000,2021-12-24 10:00:00,BTC/USD,51289.50,51289.50,51114.03,51223.04,24.01942489,1230347.9619174656
1640336400,2021-12-24 09:00:00,BTC/USD,51101.73,51323.08,51076.94,51292.93,42.03116346,2155901.525172338
1640332800,2021-12-24 08:00:00,BTC/USD,51030.11,51210.05,50911.67,51101.73,74.18444241,3790953.3462363696
